#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#Liangzhu=5.3,
#Meifu_Li=0,
#Qi_Li=0,
#Ha_Li=0,
#Run_Li=0,
#Tai_Yuan=0,
#Tai_Xam_Nuea=0,
#Tai_Isan=0,
#Tai_Mai_Chau=0,
#Tai_Lu_Nà_Tăm=0,
#Tai_Trang_Quan_Son=0,
#Tai_Trang_Ky_Son=0,
#Buyi_Xingyi=0,
#Zhuang_Jingxi=0,
#Dai_Huayao=0,
#Dai_Yuxi_Yuanjiang=0,
#Dai_Jinghong=0,
#Tai_Phake=0,
#Dai_Tengchong=0,
#Zhuang_Napo=0,
#Zhuang_Longzhou=0,
#Nung_An=0,
#Dong_Tongdao=0,
#Miao_Zhaoxing=0,
#Maonan_Hechi=0,
#Zhuang_Binyang=0,
#Buyi_Libo=0,
#Tay_Ban_Rang=0,
#Tay_Lung_Noi=0  
#                                <taxa id="TaxonSet.kd-looms_1111" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.kd-looms_1111"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:kd-looms_1111" name="distribution">
#            <parameter id="gammaShape.s:kd-looms_1111" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <distribution id="LZ.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="LZ" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Liangzhu" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="4.3" name="distr" upper="5.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_1111" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@kd-looms_1111" excludeto="1" filter="::" id="bin.kd-looms_1111" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:kd-looms_1111" shape="@gammaShape.s:kd-looms_1111" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_1111" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_1111" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:kd-looms_1111" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:kd-looms_1111" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_1111	TreeHeight.t:tree	mutationRate.s:kd-looms_1111	gammaShape.s:kd-looms_1111	freqParameter.s:kd-looms_1111.1	freqParameter.s:kd-looms_1111.2	clockRate.c:clock	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(LZ.prior))	height(Liangzhu)
410000	-2029.2850421252735	-1973.743836844186	-55.54120528108748	-1973.743836844186	18.878880859226946	1.0	1.883886171426317	0.7788434384138877	0.2211565615861126	0.03908998431758564	-53.65731910966116	0.27377748416182585	0.03939223917322415	0.5311719510215391	22.19184796001408	1	0.0	5.151811038836204
420000	-1993.0019847403805	-1959.0429640693078	-33.95902067107279	-1959.0429640693078	15.080135305651213	1.0	1.5479252153523395	0.7736178429973355	0.22638215700266498	0.08953923347912802	-32.41109545572046	0.23777071785623824	0.7497919460255031	0.0042934556207654025	20.429402515816612	1	0.0	4.6247793622911715
430000	-1998.3689597612702	-1964.1822461428587	-34.186713618411524	-1964.1822461428587	15.237361005526965	1.0	1.4258156242658144	0.7664334964102486	0.23356650358975095	0.09901349467540378	-32.76089799414571	0.13913079696065353	0.7901023478188314	0.013947084699776001	16.535210195622252	1	0.0	4.727240543279382
440000	-2017.735394323124	-1968.2597419123026	-49.475652410821375	-1968.2597419123026	27.671506985815284	1.0	1.3349109438042828	0.7821060516651074	0.2178939483348932	0.051640834050173	-48.140741467017094	0.17090029900015113	0.6319921456140992	0.01976042268819517	29.113100806777744	0	0.0	4.554471964897193
450000	-2000.977129096319	-1968.4103841993294	-32.56674489698954	-1968.4103841993294	13.865650807240089	1.0	1.302581195593527	0.774504271537463	0.22549572846253652	0.11349809665168957	-31.26416370139601	0.36263698973301584	0.6515312316528602	0.05086693146339885	14.762841302803084	1	0.0	4.3004620282289325
460000	-2019.7022759864533	-1962.0046631700322	-57.697612816421135	-1962.0046631700322	32.23763590494593	1.0	1.7469956875928372	0.785465387458144	0.21453461254185588	0.04640782163653355	-55.9506171288283	0.16125257030799384	0.5210928396565719	0.1066407173432847	35.81771075766573	0	0.0	4.313791258608339
470000	-2018.6666385937617	-1963.2811032822913	-55.38553531147044	-1963.2811032822913	30.125141515251467	1.0	1.302581195593527	0.7549211219631631	0.24507887803683653	0.04346622676055055	-54.082954115876916	0.08580076970743447	0.7978065164991244	0.019853457310385524	35.37902631600003	0	0.0	5.041771781961127
480000	-2005.8003038345817	-1968.4025031970514	-37.397800637530246	-1968.4025031970514	11.08325293399058	1.0	1.1836009628743687	0.7927208217586461	0.2072791782413538	0.08293450343709836	-36.21419967465588	0.30582570297880834	0.044744386068620336	0.6176085510198217	15.524789959687292	1	0.0	4.499016388732227
490000	-2018.718389947058	-1964.4361912205247	-54.28219872653342	-1964.4361912205247	19.025577983302387	1.0	1.5051274420923626	0.7718068827032749	0.22819311729672492	0.052970766140507414	-52.777071284441064	0.3677994437871496	0.11349255288970904	0.45217140529130273	19.07339100399099	0	0.0	4.798833601446935
500000	-1997.5116441115727	-1955.625464762704	-41.88617934886871	-1955.625464762704	15.883523774979855	1.0	1.5202291409425608	0.7827996766648335	0.2172003233351663	0.07244546032436819	-40.36595020792615	0.18528234841550825	0.6849009750864771	0.013236846797910888	25.5916888588763	0	0.0	4.516437433300526
510000	-2022.9190422867102	-1962.002752375085	-60.91628991162528	-1962.002752375085	36.89317221521376	1.0	1.3304889952438963	0.7702369163724387	0.2297630836275609	0.03767855871393868	-59.58580091638138	0.018394904529850674	0.9573334927079702	0.012161709725785832	39.97968988035796	0	0.0	4.421012492433889
520000	-2021.777258803946	-1968.587954004732	-53.189304799214185	-1968.587954004732	33.27443793182202	1.0	1.7546036395830757	0.7466824330293944	0.25331756697060537	0.04856022967267788	-51.43470115963111	0.057565900718632025	0.897872505747932	0.005597727399164678	33.80969666236661	0	0.0	5.080753872497398
530000	-2010.8640772896172	-1962.4711078069572	-48.39296948266001	-1962.4711078069572	21.10277896001311	1.0	1.808628929692876	0.7635402580932036	0.2364597419067962	0.0653235807447875	-46.584340552967134	0.22549917497384794	0.5887665133886327	0.014957692814547943	27.592325858613023	1	0.0	5.0170607755714
540000	-2009.7784296799057	-1961.3815218877994	-48.39690779210621	-1961.3815218877994	16.888268101276402	1.0	1.808628929692876	0.7717064821954647	0.22829351780453502	0.05894085238836608	-46.58827886241334	0.11490158939473297	0.7611639211837136	0.019991867505296104	32.28629245449857	0	0.0	4.339840671944074
550000	-2026.6550570456031	-1969.6279683029336	-57.0270887426695	-1969.6279683029336	25.761261714344343	1.0	1.808628929692876	0.7670583024486852	0.2329416975513145	0.04753219527797577	-55.218459812976626	0.14135426709731122	0.3008203367310519	0.10764307184249354	27.01127557961726	0	0.0	4.645893260017287
560000	-2005.8459820159062	-1960.3080322435587	-45.53794977234746	-1960.3080322435587	15.602337797865236	1.0	1.8184306172940456	0.7786088078601185	0.22139119213988107	0.06321796383496898	-43.71951915505341	0.3371615164312734	0.24223307434752006	0.3869720712836469	16.698330116151684	1	0.0	4.69280208273317
570000	-1995.1338794921658	-1960.3002294157404	-34.83365007642539	-1960.3002294157404	16.387987653966583	1.0	1.5465354615399125	0.7531894248735181	0.24681057512648144	0.09773347817562762	-33.28711461488548	0.14649446060368684	0.7115895182200177	0.012049005828586583	21.174042282849157	1	0.0	4.318004025350581
580000	-2025.8813147484877	-1957.339331472509	-68.54198327597864	-1957.339331472509	38.32043723442092	1.0	1.4996507409800164	0.7729293033928043	0.22707069660719567	0.039419238963680846	-67.04233253499862	0.12896534370634116	0.2155578566664032	0.27830199865587313	54.84303417840839	0	0.0	4.369290180459434
590000	-2021.1150908562322	-1965.1026422185034	-56.01244863772872	-1965.1026422185034	27.68582044003523	1.0	1.4996507409800164	0.7729293033928043	0.22707069660719567	0.04332300274066201	-54.5127978967487	0.13679002610790886	0.6255699793953938	0.00556539789687829	36.4759357121088	1	0.0	4.359684811518266
600000	-2010.7434322311885	-1960.6316885286053	-50.11174370258318	-1960.6316885286053	26.657567738600928	1.0	1.454234021424073	0.7581534075123911	0.24184659248760884	0.061496711402446294	-48.65750968115911	0.12450959539045703	0.6721010659550113	0.055013898212620094	27.258636197862693	0	0.0	4.352058764176318
610000	-2008.0894789766803	-1960.9558768909649	-47.133602085715374	-1960.9558768909649	20.547211387819974	1.0	1.6171876858301963	0.749793702875148	0.2502062971248518	0.06842745268343878	-45.51641439988518	0.2377604730985378	0.03058736277053434	0.5270115732284922	23.51829845292922	1	0.0	4.343598566429642
620000	-2016.9188049810987	-1970.793920187037	-46.1248847940616	-1970.793920187037	15.384221834455436	1.0	1.8288346748501232	0.761834966659704	0.23816503334029596	0.051276263924019794	-44.29605011921148	0.05075314605111936	0.86730558967354	0.01966828060777581	25.53750154288111	1	0.0	4.486632561674595
630000	-2028.098265864039	-1965.7918282826606	-62.30643758137831	-1965.7918282826606	27.77109701783959	1.0	1.7060256989067208	0.7572693688632572	0.24273063113674262	0.042832266440516784	-60.60041188247159	0.25328225625397255	0.03349386182730203	0.7436172336468284	37.621443515456974	1	0.0	4.313781240831505
640000	-2013.4536868887963	-1966.3474725035142	-47.106214385282165	-1966.3474725035142	18.705375728767603	1.0	1.483411393509996	0.7931928273608246	0.20680717263917525	0.05215846768700701	-45.62280299177217	0.10216794533081863	0.8283814439169567	0.007615755783583612	32.27873508044871	1	0.0	4.415470826994174
650000	-2017.035891557793	-1975.367526024804	-41.66836553298903	-1975.367526024804	13.15037087517041	1.0	1.4663252629592611	0.7583387592552017	0.2416612407447983	0.0616275065323343	-40.20204027002977	0.3665565906415841	0.1898598961275153	0.09040027082104425	14.759562481066384	1	0.0	4.811775137058531
660000	-2011.003831994756	-1963.834875792935	-47.16895620182087	-1963.834875792935	18.905936485425997	1.0	1.5306753387673075	0.7558162167354405	0.2441837832645593	0.0710819096162476	-45.63828086305356	0.3036543360015029	0.2933162275364353	0.18266450295846684	24.981325116896162	0	0.0	4.427418695652318
670000	-2018.8616605048624	-1970.822411981731	-48.039248523131505	-1970.822411981731	17.322323666479253	1.0	1.5244268645533543	0.80095583241175	0.19904416758824983	0.05890728524885624	-46.51482165857815	0.12135382382909292	0.5878959464947381	0.04636640888674204	31.233970899287876	1	0.0	4.736122690475002
680000	-1995.3946607805328	-1961.7515508568993	-33.64310992363348	-1961.7515508568993	10.569588356101002	1.0	1.9184907864294893	0.7771168483226566	0.22288315167734313	0.09557481082659011	-31.72461913720399	0.48046112116931017	0.09107352506064431	0.5825074899210292	14.490878555246718	1	0.0	4.460559462002969
690000	-2028.395216327183	-1964.8441420009037	-63.55107432627943	-1964.8441420009037	48.91644423948629	1.0	1.2656323518740535	0.7753996638950247	0.22460033610497515	0.03743518469492647	-62.28544197440538	0.08975423605984126	0.6856513821010419	0.015065794523073932	57.88169097232919	0	0.0	4.938106826929079
700000	-2021.0885477976635	-1967.862631578558	-53.22591621910549	-1967.862631578558	18.429595939544093	1.0	1.8511229842058858	0.7850907036004359	0.21490929639956396	0.05387221129830293	-51.374793234899606	0.343053120910538	0.11770232333568224	0.36969368995666047	20.75242316938404	0	0.0	4.380951337557758
710000	-2018.1340572934055	-1960.8845003381425	-57.24955695526299	-1960.8845003381425	64.03294538773206	1.0	1.2727714113695598	0.7531838617338692	0.24681613826613066	0.05340725191176869	-55.97678554389343	0.024500703994237278	0.9417106867462154	0.009004919059614125	70.11338886060044	0	0.0	4.601667475948909
720000	-2012.2275738214298	-1965.5921869659242	-46.63538685550556	-1965.5921869659242	17.461899253168166	1.0	1.7252640880001204	0.747528431047638	0.2524715689523617	0.06112297225036047	-44.910122767505435	0.14425501459627366	0.6486085395212615	0.01141162363077187	23.85740549454385	1	0.0	4.695045138599653
730000	-2001.4092790663726	-1957.1897537576965	-44.2195253086761	-1957.1897537576965	21.84507906616101	1.0	1.4735147181582167	0.7722443956448659	0.22775560435513373	0.08392325155066904	-42.74601059051788	0.27203580343291645	0.3221848092693505	0.03923098449832248	22.16978227449288	0	0.0	4.401066386090714
740000	-2025.6260991677595	-1964.771442002858	-60.85465716490158	-1964.771442002858	43.64055160027075	1.0	1.533823408059797	0.769141875086515	0.23085812491348476	0.04754769432454757	-59.320833756841786	0.025707750497508206	0.8680280372544944	0.029767851045659557	46.30560789502893	0	0.0	4.534480821578001
750000	-2006.7933086176633	-1962.6789299203024	-44.114378697361026	-1962.6789299203024	19.473306074421103	1.0	1.5623160607893032	0.7644814506517384	0.23551854934826122	0.06936827907028446	-42.552062636571726	0.22502781542165473	0.3799731658202669	0.03365917455462875	19.895981007454893	1	0.0	4.478951427957094
760000	-2020.5805133620606	-1967.3517966801771	-53.22871668188356	-1967.3517966801771	44.08647828710758	1.0	0.9197420254344231	0.7819633681558744	0.2180366318441252	0.07348324864305712	-52.30897465644914	0.04327248814084287	0.8837534332553841	0.003103014549051961	49.77591337705275	1	0.0	4.301718620141772
770000	-2047.732042064101	-1968.4094931181253	-79.32254894597584	-1968.4094931181253	60.601015736679095	1.0	1.1583741287777194	0.7864219582761528	0.21357804172384687	0.022624268118463745	-78.16417481719812	0.08785410351744952	0.5181891194634802	0.019410139098665076	63.94639155954966	0	0.0	4.429383937251732
780000	-1997.2510397601807	-1957.989291499974	-39.26174826020685	-1957.989291499974	12.616075813236906	1.0	1.5321616582427928	0.7530995527709923	0.2469004472290074	0.091023277690069	-37.72958660196406	0.4239122727453452	0.5119101636145637	0.033967031361535366	21.451955828982957	1	0.0	4.491482700072293
790000	-2005.3396347540365	-1957.337607855369	-48.002026898667616	-1957.337607855369	19.547082333652686	1.0	1.7202671013730026	0.7860832842103853	0.21391671578961433	0.057518452879327164	-46.28175979729461	0.17632900817502833	0.6965461083621299	0.04238494729423209	20.19773108431765	0	0.0	4.399914043156727
800000	-2010.302787716982	-1957.070245915079	-53.23254180190284	-1957.070245915079	24.22681292104214	1.0	1.8365033303903981	0.7695390395214281	0.23046096047857156	0.049973715863840515	-51.39603847151244	0.17785314090216156	0.6028792251804668	0.08584468633993017	27.851944056170847	0	0.0	5.146390918101618
810000	-2009.2788311764427	-1961.9728251008523	-47.306006075590346	-1961.9728251008523	19.392170588189583	1.0	1.9271703738485284	0.7827963090969728	0.21720369090302682	0.05586406397774044	-45.37883570174182	0.15493594125974136	0.6563664153019734	0.03867219049198614	21.508969758749743	0	0.0	4.311724205239901
820000	-2011.9922490743738	-1964.4229849881453	-47.569264086228564	-1964.4229849881453	19.59257786864188	1.0	1.6008079163083495	0.7533181085069653	0.24668189149303424	0.05671617673342877	-45.968456169920216	0.18406352454970268	0.6433454457193697	0.012631492821233294	21.860745207197375	0	0.0	5.1680327659570215
830000	-2015.1433591452035	-1965.841642150454	-49.30171699474947	-1965.841642150454	21.79488594740343	1.0	1.6028692909799587	0.7742978977470174	0.22570210225298212	0.07925339577195346	-47.69884770376951	0.20359486185826173	0.7059513317495718	0.003371865151112555	50.95047996203171	0	0.0	5.272372745253621
840000	-1992.8906819420022	-1961.2273364924429	-31.66334544955921	-1961.2273364924429	8.828849616618498	1.0	1.6591440188396414	0.7742714763809498	0.22572852361904974	0.09678937202097179	-30.00420143071957	0.6813411833602455	0.07341216686572233	0.03877169133684255	10.277016290228927	1	0.0	4.624804481349695
850000	-2003.5003224526713	-1960.8518282817788	-42.648494170892434	-1960.8518282817788	18.54795152273197	1.0	1.6591440188396414	0.7705885141660016	0.229411485833998	0.08762593090433105	-40.98935015205279	0.210281885818231	0.44617032943302126	0.024415115630324027	26.67156458913	1	0.0	4.728241721378811
860000	-2065.692983486586	-1970.5285553933466	-95.1644280932396	-1970.5285553933466	73.14478144748317	1.0	1.447073467204987	0.7863356834222834	0.21366431657771645	0.012420119541211583	-93.7173546260346	0.06576185743386886	0.08302175012437779	0.18470960923675128	73.39353737938602	0	0.0	4.3043360433519835
870000	-2000.7157660075675	-1959.5520372997846	-41.16372870778278	-1959.5520372997846	18.44506490905081	1.0	1.434592021242	0.7517607965391815	0.2482392034608184	0.08256764963042236	-39.729136686540784	0.13465542236340097	0.6929182632738299	0.04946523669614313	22.016964877580513	1	0.0	4.574131717829033
880000	-2002.4852829865645	-1961.2674848448419	-41.217798141722675	-1961.2674848448419	12.328974198433333	1.0	1.7593249117336314	0.7399201353100388	0.26007986468996114	0.07820728769468485	-39.458473229989046	0.3137063068790143	0.03816846755904465	0.8492989992880555	14.27008903106805	1	0.0	4.345321864847082
890000	-2016.2638891820075	-1970.0459136894867	-46.21797549252067	-1970.0459136894867	18.062935539089693	1.0	1.470288132013387	0.7566238508547929	0.243376149145207	0.06262763386085449	-44.747687360507285	0.11291976426717455	0.8558012644125139	0.041061096708712115	20.43384678528655	0	0.0	4.628314265197602
900000	-2039.440104814135	-1961.9331026841242	-77.50700213001096	-1961.9331026841242	54.73485479827073	1.0	1.7919273072262236	0.7617391401706642	0.23826085982933554	0.019976217594159882	-75.71507482278474	0.02541504961493656	0.8190031111774186	0.028237980574408992	60.54104368858021	0	0.0	5.092297174385421
910000	-2018.9950003024799	-1968.3729570063151	-50.6220432961648	-1968.3729570063151	21.90537217516446	1.0	1.8837825963046015	0.7438691117566996	0.2561308882433002	0.053698695655885045	-48.7382606998602	0.10440454287371069	0.5270670253454932	0.0938697285984396	23.260949856266976	1	0.0	4.401220775524349
920000	-2007.564680280644	-1962.042369710875	-45.522310569769246	-1962.042369710875	17.910714526959833	1.0	1.4009085527441294	0.7701532917111445	0.22984670828885523	0.06746357515152733	-44.12140201702512	0.29929253323281	0.12996116961948162	0.2033026101918553	21.91437965800043	1	0.0	4.684542956928364
930000	-1993.501809376964	-1961.0393125723124	-32.46249680465171	-1961.0393125723124	9.516620186715077	1.0	1.6047283118590825	0.7742310604198024	0.22576893958019742	0.09343935629428475	-30.857768492792623	0.39667675178748446	0.4217703516804007	0.10666591384379277	10.69227984690528	1	0.0	4.415639389091306
940000	-2017.5586258305034	-1967.5745629003866	-49.984062930116735	-1967.5745629003866	19.69835899010851	1.0	1.291060902984936	0.7426954495850436	0.25730455041495626	0.0651801013637948	-48.6930020271318	0.3442225062188179	0.043252847084725925	0.1712795516303302	20.72707362021851	1	0.0	4.848663130659218
950000	-2011.460280818734	-1958.1523669620994	-53.3079138566346	-1958.1523669620994	28.040722410794157	1.0	1.3704265266149516	0.76398789386165	0.2360121061383498	0.04603445970667267	-51.93748733001965	0.09453892434098343	0.7516592399584591	0.008410386422608078	32.270828633120956	1	0.0	4.840771712320779
960000	-2003.8460943880864	-1957.8306872181809	-46.015407169905565	-1957.8306872181809	19.50443378360079	1.0	1.796298532531089	0.7677094842913832	0.23229051570861667	0.055375843156376454	-44.219108637374475	0.19560043968219756	0.6135794750682662	0.03580021091194148	24.486273996732322	0	0.0	5.077565926465829
970000	-2013.862860025195	-1962.385136439954	-51.47772358524089	-1962.385136439954	31.15888355637435	1.0	1.3126854216292758	0.7670612972031073	0.23293870279689244	0.05904794671934091	-50.16503816361161	0.07522202142552127	0.7211726889124055	0.04658704916001175	31.959732209300757	0	0.0	4.46493823085183
980000	-2001.5268932271667	-1963.5058452532312	-38.02104797393554	-1963.5058452532312	13.127810336542735	1.0	1.315336535854109	0.7713190246351668	0.22868097536483317	0.08527963526720941	-36.70571143808143	0.28503898719845644	0.70189988142363	0.02249238014079352	17.014670109000047	0	0.0	4.300766825068505
990000	-1997.1091952013185	-1959.555700942558	-37.55349425876056	-1959.555700942558	17.241675318390183	1.0	1.4270089203695209	0.7713190246351668	0.22868097536483317	0.09084535507621486	-36.126485338391035	0.3704235073684602	0.3398675214424027	0.0672613358786131	17.7548784547731	1	0.0	4.300766825068505
1000000	-2014.896112368807	-1980.9833321265698	-33.91278024223727	-1980.9833321265698	9.542652842533396	1.0	1.7757479082160061	0.7641111115767134	0.23588888842328654	0.0884762235335316	-32.137032334021264	0.4563067496278965	0.10184599606865871	0.4093518748763636	11.357374415965243	1	0.0	4.395921753003367
1010000	-2004.0056683385335	-1964.0535610837064	-39.95210725482717	-1964.0535610837064	12.773164173813122	1.0	1.5003579236995406	0.7751420954151668	0.22485790458483323	0.07074662977039141	-38.45174933112763	0.28643611925839896	0.5679072238038413	0.04865522259827882	15.607621716768909	1	0.0	4.395921753003367
1020000	-2012.3048804290431	-1971.2630806285545	-41.04179980048861	-1971.2630806285545	13.517187327180809	1.0	1.4432179046513667	0.7680355484112528	0.2319644515887472	0.06370631488801293	-39.59858189583724	0.33259625346230826	0.2096421365526831	0.06720109466496811	15.81979091851323	1	0.0	4.395921753003367
1030000	-2001.2779216625524	-1960.431648117172	-40.84627354538044	-1960.431648117172	27.191359118542007	1.0	1.4141795765780003	0.7667112392674298	0.2332887607325702	0.08866679045225317	-39.43209396880244	0.120253689078499	0.7774712003396158	0.013912982426455308	31.366371108330046	0	0.0	4.34220406818329
1040000	-2024.81863220744	-1961.1974097392306	-63.621222468209545	-1961.1974097392306	47.650744407748185	1.0	1.2744029585725507	0.7773095684787145	0.22269043152128518	0.03432969167179341	-62.346819509636994	0.026936592168789665	0.8932437709708192	0.007865051260634165	62.17524998769693	1	0.0	5.225897759255455
1050000	-2014.5682529063977	-1962.435331594939	-52.13292131145853	-1962.435331594939	16.68637920537377	1.0	1.6435088803397802	0.7736286661958276	0.2263713338041724	0.05720136234795008	-50.48941243111875	0.4076487259984939	0.28019462555211877	0.03664898976274058	27.42937070288692	1	0.0	4.432320234870161
1060000	-2011.3795738737472	-1963.4449697933308	-47.93460408041644	-1963.4449697933308	35.4978027557684	1.0	1.3685753792224398	0.7806583646134551	0.21934163538654491	0.07212739738858505	-46.566028701194	0.044309616980821774	0.9356604119569428	0.0076922011374143855	41.71974334412833	0	0.0	4.60083916512702
1070000	-1995.833040600772	-1963.6065875575846	-32.226453043187355	-1963.6065875575846	13.602730408266723	1.0	1.7484350247600702	0.7701552508982245	0.22984474910177505	0.10847648385671924	-30.478018018427285	0.33702546900596886	0.5564004216446802	0.019014202624814944	15.053873733239119	1	0.0	4.313632361113741
1080000	-2014.7105354790708	-1968.7288672318634	-45.981668247207324	-1968.7288672318634	13.714693290601883	1.0	1.6012374992551068	0.7477306806920005	0.2522693193079989	0.0658588147282207	-44.38043074795222	0.1505518546363898	0.7496295557334368	0.07726470114448439	15.415239654236904	1	0.0	4.367572024163927
1090000	-2008.6504941664236	-1969.0400385444711	-39.610455621952596	-1969.0400385444711	14.011265001234026	1.0	2.2122052646195245	0.7432519966005356	0.2567480033994638	0.0717433654148169	-37.39825035733307	0.25839209541464864	0.5386942222088834	0.013357865310089428	16.357879314068228	1	0.0	4.3518807228413525
1100000	-2014.5466168815428	-1968.2872151955441	-46.25940168599864	-1968.2872151955441	18.609335376082555	1.0	1.539897666672396	0.789240771394814	0.210759228605186	0.06370728802434825	-44.719504019326244	0.08796981614866697	0.8127535936187404	0.02067641473169406	28.19215639409711	1	0.0	4.566693457773308
1110000	-1992.904972459368	-1955.118844190867	-37.786128268500924	-1955.118844190867	18.49169108522396	1.0	1.3218778043981085	0.7745530630267317	0.22544693697326829	0.09931209516980556	-36.46425046410282	0.1780060084694569	0.7665318335304723	0.012833730410212083	28.62840005453866	1	0.0	4.444427546765671
1120000	-2016.5297055467815	-1968.5005198287151	-48.029185718066316	-1968.5005198287151	28.66262946356717	1.0	1.4708693834040076	0.7589429564156532	0.2410570435843468	0.07462821728109989	-46.55831633466231	0.11300173146777416	0.8539252831885562	3.2395789139031664E-4	42.45208436333871	0	0.0	5.062986300485724
1130000	-2009.3006897497826	-1965.949276546778	-43.35141320300452	-1965.949276546778	20.897486153806987	1.0	1.4708693834040076	0.7490892037691305	0.25091079623086954	0.07396716382350398	-41.88054381960051	0.13657391257596554	0.7404200011824118	0.017021013849435357	23.59252551963351	1	0.0	5.048115373046205
1140000	-1994.0164588165921	-1965.9277317267386	-28.088727089853563	-1965.9277317267386	19.489708201069543	1.0	1.4708693834040076	0.7630590814158079	0.236940918584192	0.09270481310481186	-26.617857706449556	0.07929766381454177	0.9343185960165757	0.0026268245910911125	20.820407593014217	0	0.0	4.529089581012005
